RecordID,Country,Gender,Demographics Question,Demographics Questions code,Demographics Response,Question,Question-cod,Survey Year,year,Value
116,Myanmar,M,Age,4,15-24,... if she argues with him,3,01/01/2015,2015,14.6
116,Myanmar,M,Age,4,25-34,... if she argues with him,3,01/01/2015,2015,12.1
116,Myanmar,M,Age,4,35-49,... if she argues with him,3,01/01/2015,2015,13
46,Myanmar,M,Age,4,15-24,... if she burns the food,1,01/01/2015,2015,9.8
46,Myanmar,M,Age,4,25-34,... if she burns the food,1,01/01/2015,2015,6.7
46,Myanmar,M,Age,4,35-49,... if she burns the food,1,01/01/2015,2015,7.7
186,Myanmar,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2015,2015,19.1
186,Myanmar,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2015,2015,14.2
186,Myanmar,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2015,2015,16.3
256,Myanmar,M,Age,4,15-24,... if she neglects the children,4,01/01/2015,2015,46.2
256,Myanmar,M,Age,4,25-34,... if she neglects the children,4,01/01/2015,2015,39.8
256,Myanmar,M,Age,4,35-49,... if she neglects the children,4,01/01/2015,2015,35
326,Myanmar,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2015,2015,14.6
326,Myanmar,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2015,2015,8.8
326,Myanmar,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2015,2015,7.7
396,Myanmar,M,Education,5,Higher,... for at least one specific reason,2,01/01/2015,2015,34.9
396,Myanmar,M,Education,5,No education,... for at least one specific reason,2,01/01/2015,2015,42.6
396,Myanmar,M,Education,5,Primary,... for at least one specific reason,2,01/01/2015,2015,48.2
396,Myanmar,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2015,2015,53.5
116,Myanmar,M,Education,5,Higher,... if she argues with him,3,01/01/2015,2015,6
116,Myanmar,M,Education,5,No education,... if she argues with him,3,01/01/2015,2015,17.8
116,Myanmar,M,Education,5,Primary,... if she argues with him,3,01/01/2015,2015,12.6
116,Myanmar,M,Education,5,Secondary,... if she argues with him,3,01/01/2015,2015,13.6
46,Myanmar,M,Education,5,Higher,... if she burns the food,1,01/01/2015,2015,3.5
46,Myanmar,M,Education,5,No education,... if she burns the food,1,01/01/2015,2015,6.8
46,Myanmar,M,Education,5,Primary,... if she burns the food,1,01/01/2015,2015,9.8
46,Myanmar,M,Education,5,Secondary,... if she burns the food,1,01/01/2015,2015,7.8
186,Myanmar,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2015,2015,9.1
186,Myanmar,M,Education,5,No education,... if she goes out without telling him,5,01/01/2015,2015,14.8
186,Myanmar,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2015,2015,17.8
186,Myanmar,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2015,2015,17.2
256,Myanmar,M,Education,5,Higher,... if she neglects the children,4,01/01/2015,2015,32.6
256,Myanmar,M,Education,5,No education,... if she neglects the children,4,01/01/2015,2015,29.6
256,Myanmar,M,Education,5,Primary,... if she neglects the children,4,01/01/2015,2015,38.7
256,Myanmar,M,Education,5,Secondary,... if she neglects the children,4,01/01/2015,2015,44.4
326,Myanmar,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2015,2015,5.5
326,Myanmar,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2015,2015,9.5
326,Myanmar,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2015,2015,9.9
326,Myanmar,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2015,2015,11.1
396,Myanmar,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2015,2015,48.4
396,Myanmar,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2015,2015,53.4
396,Myanmar,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2015,2015,52.3
116,Myanmar,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2015,2015,12.7
116,Myanmar,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2015,2015,18.1
116,Myanmar,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2015,2015,15.4
46,Myanmar,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2015,2015,7.9
46,Myanmar,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2015,2015,10.1
46,Myanmar,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2015,2015,7.6
186,Myanmar,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2015,2015,16.3
186,Myanmar,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2015,2015,19.8
186,Myanmar,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2015,2015,16.5
256,Myanmar,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2015,2015,39.6
256,Myanmar,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2015,2015,41.1
256,Myanmar,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2015,2015,40.4
326,Myanmar,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2015,2015,9.7
326,Myanmar,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2015,2015,12.7
326,Myanmar,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2015,2015,11.9
396,Myanmar,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2015,2015,44.8
396,Myanmar,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2015,2015,55.4
396,Myanmar,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2015,2015,61.3
116,Myanmar,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2015,2015,12.2
116,Myanmar,M,Marital status,1,Never married,... if she argues with him,3,01/01/2015,2015,14.2
116,Myanmar,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2015,2015,24.1
46,Myanmar,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2015,2015,6.8
46,Myanmar,M,Marital status,1,Never married,... if she burns the food,1,01/01/2015,2015,9.8
46,Myanmar,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2015,2015,13.1
186,Myanmar,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2015,2015,15.2
186,Myanmar,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2015,2015,18.1
186,Myanmar,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2015,2015,26.8
256,Myanmar,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2015,2015,36.6
256,Myanmar,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2015,2015,44.9
256,Myanmar,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2015,2015,45.5
326,Myanmar,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2015,2015,7.2
326,Myanmar,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2015,2015,15.3
326,Myanmar,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2015,2015,10.3
396,Myanmar,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2015,2015,48.8
396,Myanmar,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2015,2015,49.5
116,Myanmar,M,Residence,5,Rural,... if she argues with him,3,01/01/2015,2015,14.2
116,Myanmar,M,Residence,5,Urban,... if she argues with him,3,01/01/2015,2015,10.7
46,Myanmar,M,Residence,5,Rural,... if she burns the food,1,01/01/2015,2015,8.3
46,Myanmar,M,Residence,5,Urban,... if she burns the food,1,01/01/2015,2015,7.3
186,Myanmar,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2015,2015,17.4
186,Myanmar,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2015,2015,14.3
256,Myanmar,M,Residence,5,Rural,... if she neglects the children,4,01/01/2015,2015,39
256,Myanmar,M,Residence,5,Urban,... if she neglects the children,4,01/01/2015,2015,41.5
326,Myanmar,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2015,2015,9.5
326,Myanmar,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2015,2015,11.6
397,Namibia,M,Age,4,15-24,... for at least one specific reason,2,01/01/2013,2013,26.7
397,Namibia,M,Age,4,25-34,... for at least one specific reason,2,01/01/2013,2013,18.5
397,Namibia,M,Age,4,35-49,... for at least one specific reason,2,01/01/2013,2013,18
117,Namibia,M,Age,4,15-24,... if she argues with him,3,01/01/2013,2013,11.7
117,Namibia,M,Age,4,25-34,... if she argues with him,3,01/01/2013,2013,8.2
117,Namibia,M,Age,4,35-49,... if she argues with him,3,01/01/2013,2013,6.9
47,Namibia,M,Age,4,15-24,... if she burns the food,1,01/01/2013,2013,6.1
47,Namibia,M,Age,4,25-34,... if she burns the food,1,01/01/2013,2013,3.6
47,Namibia,M,Age,4,35-49,... if she burns the food,1,01/01/2013,2013,3.4
187,Namibia,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2013,2013,11.9
187,Namibia,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2013,2013,7.4
187,Namibia,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2013,2013,8.6
257,Namibia,M,Age,4,15-24,... if she neglects the children,4,01/01/2013,2013,16.2
257,Namibia,M,Age,4,25-34,... if she neglects the children,4,01/01/2013,2013,12
257,Namibia,M,Age,4,35-49,... if she neglects the children,4,01/01/2013,2013,13.9
327,Namibia,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2013,2013,3.6
327,Namibia,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2013,2013,3.1
327,Namibia,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2013,2013,1.5
397,Namibia,M,Education,5,Higher,... for at least one specific reason,2,01/01/2013,2013,12.8
397,Namibia,M,Education,5,No education,... for at least one specific reason,2,01/01/2013,2013,21.6
397,Namibia,M,Education,5,Primary,... for at least one specific reason,2,01/01/2013,2013,29.5
397,Namibia,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2013,2013,20.4
117,Namibia,M,Education,5,Higher,... if she argues with him,3,01/01/2013,2013,3
117,Namibia,M,Education,5,No education,... if she argues with him,3,01/01/2013,2013,11
117,Namibia,M,Education,5,Primary,... if she argues with him,3,01/01/2013,2013,11.7
117,Namibia,M,Education,5,Secondary,... if she argues with him,3,01/01/2013,2013,9.2
47,Namibia,M,Education,5,Higher,... if she burns the food,1,01/01/2013,2013,1
47,Namibia,M,Education,5,No education,... if she burns the food,1,01/01/2013,2013,7.4
47,Namibia,M,Education,5,Primary,... if she burns the food,1,01/01/2013,2013,7.7
47,Namibia,M,Education,5,Secondary,... if she burns the food,1,01/01/2013,2013,3.6
187,Namibia,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2013,2013,5.3
187,Namibia,M,Education,5,No education,... if she goes out without telling him,5,01/01/2013,2013,11.9
187,Namibia,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2013,2013,13.9
187,Namibia,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2013,2013,8.4
257,Namibia,M,Education,5,Higher,... if she neglects the children,4,01/01/2013,2013,8.1
257,Namibia,M,Education,5,No education,... if she neglects the children,4,01/01/2013,2013,14.9
257,Namibia,M,Education,5,Primary,... if she neglects the children,4,01/01/2013,2013,19.6
257,Namibia,M,Education,5,Secondary,... if she neglects the children,4,01/01/2013,2013,13.2
327,Namibia,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2013,2013,3
327,Namibia,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2013,2013,1.1
327,Namibia,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2013,2013,5.4
327,Namibia,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2013,2013,2.1
397,Namibia,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2013,2013,20.3
397,Namibia,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2013,2013,35.9
397,Namibia,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2013,2013,23.8
117,Namibia,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2013,2013,8
117,Namibia,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2013,2013,16.9
117,Namibia,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2013,2013,11
47,Namibia,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2013,2013,4.1
47,Namibia,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2013,2013,10.2
47,Namibia,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2013,2013,5.1
187,Namibia,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2013,2013,9.5
187,Namibia,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2013,2013,15.7
187,Namibia,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2013,2013,9.8
257,Namibia,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2013,2013,14.2
257,Namibia,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2013,2013,24.6
257,Namibia,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2013,2013,14.1
327,Namibia,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2013,2013,2.5
327,Namibia,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2013,2013,7.1
327,Namibia,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2013,2013,3.3
397,Namibia,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2013,2013,14.5
397,Namibia,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2013,2013,25
397,Namibia,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2013,2013,23
117,Namibia,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2013,2013,5
117,Namibia,M,Marital status,1,Never married,... if she argues with him,3,01/01/2013,2013,11.1
117,Namibia,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2013,2013,10
47,Namibia,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2013,2013,2.1
47,Namibia,M,Marital status,1,Never married,... if she burns the food,1,01/01/2013,2013,5.5
47,Namibia,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2013,2013,7
187,Namibia,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2013,2013,6.5
187,Namibia,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2013,2013,11.2
187,Namibia,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2013,2013,5.7
257,Namibia,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2013,2013,10
257,Namibia,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2013,2013,16.1
257,Namibia,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2013,2013,15
