Country,Gender,Demographics Question,Demographics Questions code,Demographics Response,Question,Question-cod,Survey Year,year,Value
Mali,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2018,2018,18.7
Mali,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2018,2018,43.1
Mali,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2018,2018,54.7
Mali,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2018,2018,36.4
Mali,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2018,2018,34.7
Mali,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2018,2018,44.9
Mali,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2018,2018,32.8
Mali,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2018,2018,9
Mali,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2018,2018,15.9
Mali,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2018,2018,4.9
Mali,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2018,2018,19.9
Mali,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2018,2018,27.2
Mali,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2018,2018,10.8
Mali,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2018,2018,21.6
Mali,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2018,2018,32.5
Mali,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2018,2018,14.4
Mali,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2018,2018,20.8
Mali,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2018,2018,30.6
Mali,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2018,2018,11.8
Mali,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2018,2018,45.5
Mali,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2018,2018,49.5
Mali,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2018,2018,36.2
Mali,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2018,2018,36.2
Mali,M,Marital status,1,Never married,... if she argues with him,3,01/01/2018,2018,42
Mali,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2018,2018,31.5
Mali,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2018,2018,10.3
Mali,M,Marital status,1,Never married,... if she burns the food,1,01/01/2018,2018,13
Mali,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2018,2018,11.8
Mali,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2018,2018,21.3
Mali,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2018,2018,23.3
Mali,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2018,2018,10
Mali,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2018,2018,24.8
Mali,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2018,2018,26
Mali,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2018,2018,11.1
Mali,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2018,2018,23
Mali,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2018,2018,25.1
Mali,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2018,2018,25.7
Mali,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2018,2018,52.8
Mali,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2018,2018,31.1
Mali,M,Residence,5,Rural,... if she argues with him,3,01/01/2018,2018,43.7
Mali,M,Residence,5,Urban,... if she argues with him,3,01/01/2018,2018,23.8
Mali,M,Residence,5,Rural,... if she burns the food,1,01/01/2018,2018,13.7
Mali,M,Residence,5,Urban,... if she burns the food,1,01/01/2018,2018,5
Mali,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2018,2018,25.1
Mali,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2018,2018,13.6
Mali,M,Residence,5,Rural,... if she neglects the children,4,01/01/2018,2018,28.4
Mali,M,Residence,5,Urban,... if she neglects the children,4,01/01/2018,2018,16.2
Mali,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2018,2018,28.7
Mali,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2018,2018,10.5
Moldova,M,Age,4,15-24,... for at least one specific reason,2,01/01/2005,2005,24.3
Moldova,M,Age,4,25-34,... for at least one specific reason,2,01/01/2005,2005,18.5
Moldova,M,Age,4,35-49,... for at least one specific reason,2,01/01/2005,2005,23.7
Moldova,M,Age,4,15-24,... if she argues with him,3,01/01/2005,2005,8.2
Moldova,M,Age,4,25-34,... if she argues with him,3,01/01/2005,2005,5.4
Moldova,M,Age,4,35-49,... if she argues with him,3,01/01/2005,2005,8.3
Moldova,M,Age,4,15-24,... if she burns the food,1,01/01/2005,2005,3.5
Moldova,M,Age,4,25-34,... if she burns the food,1,01/01/2005,2005,1.6
Moldova,M,Age,4,35-49,... if she burns the food,1,01/01/2005,2005,2.5
Moldova,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2005,2005,8.6
Moldova,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2005,2005,8.6
Moldova,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2005,2005,11.8
Moldova,M,Age,4,15-24,... if she neglects the children,4,01/01/2005,2005,20.8
Moldova,M,Age,4,25-34,... if she neglects the children,4,01/01/2005,2005,16.5
Moldova,M,Age,4,35-49,... if she neglects the children,4,01/01/2005,2005,17.8
Moldova,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2005,2005,3.9
Moldova,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2005,2005,2.7
Moldova,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2005,2005,3.8
Moldova,M,Education,5,Higher,... for at least one specific reason,2,01/01/2005,2005,9.6
Moldova,M,Education,5,No education,... for at least one specific reason,2,01/01/2005,2005,
Moldova,M,Education,5,Primary,... for at least one specific reason,2,01/01/2005,2005,
Moldova,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2005,2005,25.3
Moldova,M,Education,5,Higher,... if she argues with him,3,01/01/2005,2005,2.4
Moldova,M,Education,5,No education,... if she argues with him,3,01/01/2005,2005,
Moldova,M,Education,5,Primary,... if she argues with him,3,01/01/2005,2005,
Moldova,M,Education,5,Secondary,... if she argues with him,3,01/01/2005,2005,8.6
Moldova,M,Education,5,Higher,... if she burns the food,1,01/01/2005,2005,1.1
Moldova,M,Education,5,No education,... if she burns the food,1,01/01/2005,2005,
Moldova,M,Education,5,Primary,... if she burns the food,1,01/01/2005,2005,
Moldova,M,Education,5,Secondary,... if she burns the food,1,01/01/2005,2005,2.9
Moldova,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2005,2005,1.8
Moldova,M,Education,5,No education,... if she goes out without telling him,5,01/01/2005,2005,
Moldova,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2005,2005,
Moldova,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2005,2005,11.6
Moldova,M,Education,5,Higher,... if she neglects the children,4,01/01/2005,2005,7.4
Moldova,M,Education,5,No education,... if she neglects the children,4,01/01/2005,2005,
Moldova,M,Education,5,Primary,... if she neglects the children,4,01/01/2005,2005,
Moldova,M,Education,5,Secondary,... if she neglects the children,4,01/01/2005,2005,20.7
Moldova,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2005,2005,0.6
Moldova,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2005,2005,
Moldova,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2005,2005,
Moldova,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2005,2005,4
Moldova,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2005,2005,21.8
Moldova,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2005,2005,33.4
Moldova,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2005,2005,22.5
Moldova,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2005,2005,7.3
Moldova,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2005,2005,11.9
Moldova,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2005,2005,7.6
Moldova,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2005,2005,2.8
Moldova,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2005,2005,3.2
Moldova,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2005,2005,2.4
Moldova,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2005,2005,10.4
Moldova,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2005,2005,10.7
Moldova,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2005,2005,9.1
Moldova,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2005,2005,17.6
Moldova,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2005,2005,28.3
Moldova,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2005,2005,18.4
Moldova,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2005,2005,3.6
Moldova,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2005,2005,6.4
Moldova,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2005,2005,3
Moldova,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2005,2005,19.8
Moldova,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2005,2005,25.2
Moldova,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2005,2005,43.6
Moldova,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2005,2005,7.1
Moldova,M,Marital status,1,Never married,... if she argues with him,3,01/01/2005,2005,7.9
Moldova,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2005,2005,13.5
Moldova,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2005,2005,2
Moldova,M,Marital status,1,Never married,... if she burns the food,1,01/01/2005,2005,3
Moldova,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2005,2005,9.7
Moldova,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2005,2005,9.8
Moldova,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2005,2005,8.7
Moldova,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2005,2005,23.8
Moldova,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2005,2005,15.2
Moldova,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2005,2005,22
Moldova,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2005,2005,36.8
Moldova,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2005,2005,3.1
Moldova,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2005,2005,3.6
Moldova,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2005,2005,9.6
Moldova,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2005,2005,27.5
Moldova,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2005,2005,16.4
Moldova,M,Residence,5,Rural,... if she argues with him,3,01/01/2005,2005,9.5
Moldova,M,Residence,5,Urban,... if she argues with him,3,01/01/2005,2005,5.1
Moldova,M,Residence,5,Rural,... if she burns the food,1,01/01/2005,2005,2.9
Moldova,M,Residence,5,Urban,... if she burns the food,1,01/01/2005,2005,2.3
Moldova,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2005,2005,13.6
Moldova,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2005,2005,5.2
Moldova,M,Residence,5,Rural,... if she neglects the children,4,01/01/2005,2005,22.2
Moldova,M,Residence,5,Urban,... if she neglects the children,4,01/01/2005,2005,13.7
Moldova,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2005,2005,4.6
Moldova,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2005,2005,2.2
Morocco,M,Age,4,15-24,... for at least one specific reason,2,01/01/2003,2003,
Morocco,M,Age,4,25-34,... for at least one specific reason,2,01/01/2003,2003,
Morocco,M,Age,4,35-49,... for at least one specific reason,2,01/01/2003,2003,
Morocco,M,Age,4,15-24,... if she argues with him,3,01/01/2003,2003,
Morocco,M,Age,4,25-34,... if she argues with him,3,01/01/2003,2003,
Morocco,M,Age,4,35-49,... if she argues with him,3,01/01/2003,2003,
Morocco,M,Age,4,15-24,... if she burns the food,1,01/01/2003,2003,
Morocco,M,Age,4,25-34,... if she burns the food,1,01/01/2003,2003,
Morocco,M,Age,4,35-49,... if she burns the food,1,01/01/2003,2003,
Morocco,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2003,2003,
Morocco,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2003,2003,
Morocco,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2003,2003,
Morocco,M,Age,4,15-24,... if she neglects the children,4,01/01/2003,2003,
Morocco,M,Age,4,25-34,... if she neglects the children,4,01/01/2003,2003,
Morocco,M,Age,4,35-49,... if she neglects the children,4,01/01/2003,2003,
Morocco,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2003,2003,
Morocco,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2003,2003,
Morocco,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2003,2003,
Morocco,M,Education,5,Higher,... for at least one specific reason,2,01/01/2003,2003,
Morocco,M,Education,5,No education,... for at least one specific reason,2,01/01/2003,2003,
Morocco,M,Education,5,Primary,... for at least one specific reason,2,01/01/2003,2003,
Morocco,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2003,2003,
Morocco,M,Education,5,Higher,... if she argues with him,3,01/01/2003,2003,
Morocco,M,Education,5,No education,... if she argues with him,3,01/01/2003,2003,
Morocco,M,Education,5,Primary,... if she argues with him,3,01/01/2003,2003,
Morocco,M,Education,5,Secondary,... if she argues with him,3,01/01/2003,2003,
Morocco,M,Education,5,Higher,... if she burns the food,1,01/01/2003,2003,
Morocco,M,Education,5,No education,... if she burns the food,1,01/01/2003,2003,
Morocco,M,Education,5,Primary,... if she burns the food,1,01/01/2003,2003,
Morocco,M,Education,5,Secondary,... if she burns the food,1,01/01/2003,2003,
Morocco,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2003,2003,
Morocco,M,Education,5,No education,... if she goes out without telling him,5,01/01/2003,2003,
Morocco,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2003,2003,
Morocco,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2003,2003,
Morocco,M,Education,5,Higher,... if she neglects the children,4,01/01/2003,2003,
Morocco,M,Education,5,No education,... if she neglects the children,4,01/01/2003,2003,
Morocco,M,Education,5,Primary,... if she neglects the children,4,01/01/2003,2003,
Morocco,M,Education,5,Secondary,... if she neglects the children,4,01/01/2003,2003,
